home_team, away_team, home_team_fifa_rank, away_team_fifa_rank, neutral_location
213,42,90,10,0
125,66,154,135,0
203,206,84,56,0
16,217,77,97,0
65,187,86,19,0
69,93,64,51,0
85,91,115,52,1
94,165,100,8,0
107,77,126,3,0
120,54,149,37,0
150,161,49,17,0
156,42,91,10,0
167,98,104,107,0
178,138,203,80,0
213,6,90,93,0
95,225,160,107,0
58,57,181,178,0
194,89,137,120,0
159,52,59,121,0
16,198,84,105,0
57,194,132,113,1
95,112,144,103,1
13,80,49,11,0
31,182,45,25,0
73,181,37,75,1
92,161,145,23,0
143,227,98,117,0
156,19,97,40,0
170,20,13,62,0
187,76,15,78,0
167,90,113,101,0
225,180,121,68,0
225,167,121,113,0
16,98,87,98,1
201,226,124,69,0
225,112,121,105,0
89,103,86,82,1
213,180,104,68,1
82,52,91,94,1
220,163,139,151,0
226,66,69,131,1
66,211,131,70,1
98,198,100,107,0
198,98,107,100,0
180,98,80,100,0
167,217,112,109,0
180,198,80,107,1
95,12,142,26,1
198,104,110,29,1
213,98,102,98,1
21,62,173,116,1
85,49,117,69,1
201,193,120,100,1
180,104,78,29,1
27,196,54,33,1
151,85,157,117,1
167,104,105,29,0
217,12,108,26,1
12,104,26,29,1
138,164,81,71,1
53,196,91,29,0
169,212,57,34,1
2,187,66,16,0
5,138,202,81,1
10,76,62,71,1
14,93,99,37,1
101,182,52,23,0
144,126,138,89,0
155,164,11,71,1
178,120,203,147,0
196,212,29,34,1
24,1,197,195,1
35,200,154,148,1
157,95,171,145,1
52,62,64,92,0
13,20,61,62,0
17,163,174,151,1
93,147,36,2,0
103,219,48,63,0
122,70,117,18,0
187,102,17,11,0
5,186,202,22,0
41,27,142,67,0
88,211,136,86,0
130,80,156,10,0
143,226,93,97,0
19,37,37,84,1
44,42,50,14,1
52,159,64,68,0
53,31,91,47,0
62,103,92,48,0
77,12,3,20,0
121,191,54,1,0
186,55,22,28,0
192,200,173,148,0
212,102,33,11,0
192,1,173,195,1
201,190,112,39,0
89,18,110,132,0
66,193,128,106,0
85,219,124,68,0
13,77,74,4,0
67,187,136,17,0
122,93,125,52,0
138,196,86,28,0
178,69,202,81,0
25,161,102,23,0
94,55,116,27,0
115,101,78,33,0
212,70,35,19,0
14,77,108,4,0
178,93,202,52,0
219,191,68,1,0
52,136,81,28,1
164,70,71,19,0
82,91,98,43,1
136,219,28,68,1
91,103,43,55,1
141,21,202,172,1
49,91,56,43,1
91,136,43,28,1
108,193,123,106,0
25,136,102,28,1
98,198,95,109,0
116,112,177,100,0
123,220,183,140,0
106,198,83,109,1
126,144,71,153,0
25,49,94,55,1
116,156,177,107,0
98,112,95,100,1
68,218,156,173,0
9,216,10,18,0
44,162,54,49,1
28,161,5,32,1
42,219,27,69,1
167,95,93,147,0
162,216,49,18,1
198,200,109,135,1
92,180,154,92,0
163,112,162,95,0
13,186,66,29,0
25,159,80,65,0
49,60,56,67,0
63,88,155,151,1
115,69,84,75,0
120,197,118,30,0
178,169,203,53,0
181,142,46,63,0
212,196,45,19,0
116,198,159,104,0
64,193,188,97,0
167,98,89,108,0
4,188,203,177,1
4,84,203,197,1
2,70,57,15,0
5,10,203,71,0
53,165,76,8,0
57,151,136,179,0
67,102,111,7,0
76,115,63,84,0
82,21,118,148,0
98,106,109,92,0
101,80,32,14,0
122,169,128,54,0
130,51,167,10,0
159,161,62,25,0
187,65,23,86,0
200,217,153,82,0
212,216,48,5,0
213,112,108,95,0
48,68,197,141,1
84,218,197,162,1
91,44,50,35,1
45,226,182,76,0
125,153,152,38,0
4,218,203,162,1
149,188,165,177,0
160,68,203,141,1
21,85,148,113,0
39,62,172,75,0
69,147,79,1,0
91,161,50,25,0
96,16,131,101,0
103,44,43,35,1
138,93,88,45,0
151,159,179,62,0
166,37,144,102,0
178,196,203,18,0
180,12,87,22,0
185,98,129,109,0
186,10,26,71,0
66,193,133,103,0
14,13,97,77,0
18,89,150,116,0
21,82,134,120,0
39,194,174,113,0
49,28,57,7,0
53,55,86,17,0
54,191,40,1,0
57,159,149,53,0
58,62,139,88,0
69,196,72,25,0
186,170,39,13,0
207,77,27,3,0
88,6,163,84,0
118,129,128,62,0
193,78,103,37,0
22,171,92,143,0
134,181,188,42,0
19,164,56,65,1
25,44,81,32,0
65,212,58,60,0
76,80,64,11,0
96,167,139,100,0
121,54,75,40,0
130,101,154,38,0
136,28,20,7,0
185,106,136,85,0
194,58,113,139,0
112,16,96,101,0
73,28,68,5,0
2,14,71,117,0
41,201,152,131,0
45,143,183,110,0
56,144,195,127,0
112,116,96,146,0
142,211,56,88,0
164,102,64,6,0
183,108,178,136,0
194,62,104,82,0
200,104,130,17,0
207,51,26,12,0
44,9,31,10,0
80,169,8,55,1
82,85,116,99,0
102,216,6,4,0
106,98,81,91,0
122,197,118,18,0
201,41,131,152,0
202,12,114,20,0
201,171,136,114,0
108,126,133,87,1
189,211,187,91,1
95,226,162,79,0
66,108,137,133,1
108,193,133,112,1
201,227,136,70,0
17,146,142,143,1
34,193,145,112,1
192,1,176,178,1
24,1,198,178,1
193,171,112,114,1
201,211,136,91,0
201,193,136,112,0
219,49,39,65,0
16,196,95,17,1
202,155,124,24,0
181,226,43,71,1
32,6,66,85,1
142,206,61,59,1
152,206,98,59,1
27,87,94,79,1
63,226,151,71,0
152,142,98,61,1
27,129,94,69,1
73,129,91,69,0
78,129,26,69,1
118,153,125,56,0
82,89,133,92,0
95,14,154,109,1
10,182,41,25,1
51,196,9,18,0
55,170,10,13,0
62,65,54,54,1
77,70,2,17,0
88,36,166,66,0
89,85,92,84,0
101,212,35,59,0
104,217,30,77,0
136,44,21,32,1
150,103,120,50,0
197,9,16,11,0
207,186,25,38,0
95,200,158,145,1
146,128,153,174,0
146,208,153,166,0
200,163,145,156,1
162,42,34,13,0
85,161,82,25,0
116,61,129,57,0
116,106,129,81,0
115,164,74,65,1
76,207,95,33,1
142,181,60,77,0
55,28,10,6,1
87,36,68,64,1
91,150,62,130,1
147,31,4,96,0
41,119,115,46,1
103,159,51,52,0
31,207,96,33,1
197,169,18,45,0
10,80,47,14,1
54,93,26,35,0
65,69,54,79,0
102,170,12,11,1
218,149,172,155,1
25,42,108,13,0
62,91,49,62,1
68,150,160,130,1
122,130,119,150,0
165,207,5,33,0
193,226,113,40,0
69,115,79,74,1
116,167,129,84,0
162,44,36,23,0
227,87,104,68,0
160,150,193,130,1
52,37,145,77,0
91,159,55,46,0
150,149,100,155,1
28,9,5,7,1
147,55,4,9,1
219,42,40,11,0
87,61,67,48,0
92,220,158,98,0
188,150,183,100,0
16,112,95,87,1
62,136,55,19,0
80,54,15,27,1
89,49,104,65,0
55,165,9,10,1
147,77,4,3,1
212,70,52,14,0
164,54,62,27,0
55,77,9,3,1
51,191,8,1,1
54,165,27,10,1
16,225,95,159,1
116,193,143,101,1
165,191,10,1,1
77,102,3,12,1
180,119,92,42,0
180,98,101,81,0
106,217,83,63,0
178,130,206,143,0
10,19,56,76,0
49,162,62,47,0
51,197,9,23,0
55,186,10,42,0
62,103,64,66,1
77,9,2,7,0
122,76,110,97,0
142,87,68,74,0
155,80,25,12,0
166,191,138,1,0
196,28,17,13,0
146,36,162,59,1
95,36,168,59,0
141,194,206,138,1
116,12,124,25,0
167,200,92,142,1
5,93,199,37,0
23,166,102,137,1
49,136,66,21,0
52,91,147,72,0
65,169,55,57,0
69,70,96,15,0
115,80,94,11,0
122,165,106,4,0
130,10,139,53,0
149,150,128,95,0
185,163,161,150,0
187,197,24,20,0
119,3,36,28,1
13,77,49,2,0
42,44,14,22,0
54,69,19,96,0
76,191,86,1,0
89,62,122,67,0
93,147,37,8,0
101,170,75,13,0
127,220,156,146,0
161,219,29,52,0
18,58,175,103,0
123,84,200,185,1
2,94,84,97,0
10,102,64,8,0
19,191,87,1,0
62,49,78,72,0
65,93,69,49,0
67,196,158,21,0
70,104,13,23,0
89,136,122,19,1
120,121,155,110,0
122,101,142,82,0
182,20,33,30,0
188,149,141,113,0
207,169,36,46,0
5,65,201,69,0
42,9,17,4,0
53,155,107,26,0
61,206,40,45,1
92,127,160,162,0
94,197,97,15,0
98,12,80,34,1
104,28,23,14,1
108,190,128,76,0
167,217,101,70,0
169,147,46,6,0
178,138,207,145,0
186,80,48,10,0
220,208,140,125,0
166,58,129,102,1
114,208,193,125,1
156,65,86,84,0
5,94,203,96,0
31,212,40,55,0
53,69,127,91,0
93,155,30,26,0
101,19,78,74,0
102,70,5,18,0
120,130,157,149,0
142,203,72,73,0
156,104,86,24,0
159,191,46,1,0
164,216,54,11,0
190,226,84,39,0
206,197,46,16,0
219,153,48,57,1
9,28,3,13,0
127,185,163,163,0
220,163,138,143,1
189,193,193,102,1
201,34,134,128,1
64,171,192,122,1
189,201,193,134,1
193,34,102,128,1
118,133,114,206,0
92,12,172,33,0
171,201,122,134,1
84,12,181,33,1
156,116,86,112,1
58,90,92,57,1
112,156,110,86,0
103,52,50,141,1
225,180,162,112,1
90,52,57,141,1
183,143,194,110,0
203,32,73,89,0
156,98,86,97,1
98,198,92,144,1
167,61,98,41,0
156,203,95,71,0
98,206,92,45,0
167,213,98,96,1
226,6,34,84,1
180,98,126,92,1
16,213,119,96,0
190,155,87,24,0
225,180,164,126,1
144,142,121,74,1
16,112,117,120,0
151,21,145,164,1
202,69,138,84,0
85,159,87,46,1
3,203,22,77,1
152,78,97,26,1
66,153,110,52,1
169,164,33,56,1
190,129,85,25,0
2,76,63,72,0
53,182,131,37,0
70,77,17,2,0
94,170,89,9,1
129,153,25,52,1
138,107,128,142,1
146,157,170,189,0
155,212,24,44,1
165,60,7,12,0
196,9,19,3,0
202,112,138,120,0
207,54,40,29,0
220,213,134,103,0
225,16,165,117,1
146,157,170,189,0
84,95,183,167,1
140,1,181,189,1
146,17,174,169,0
181,119,82,65,1
127,180,164,106,0
123,200,198,152,1
171,119,132,65,0
5,207,204,45,0
54,55,27,25,0
107,77,139,2,0
155,2,29,64,0
164,212,61,48,0
187,94,56,92,0
96,180,166,106,0
144,126,121,111,0
171,129,132,24,0
37,19,68,62,1
10,54,84,27,0
14,165,116,7,0
70,191,17,1,0
122,69,151,87,0
130,102,147,5,0
188,150,147,88,0
25,28,37,18,0
98,118,97,103,0
37,49,80,48,0
60,77,10,2,1
104,31,30,52,0
207,187,44,55,1
159,162,38,32,0
91,101,50,59,1
117,190,155,56,0
65,19,92,69,0
92,163,151,144,0
103,136,53,16,0
107,31,144,52,0
108,153,122,28,0
10,130,89,156,0
94,187,61,55,0
96,147,170,5,0
114,185,168,165,0
121,80,105,16,0
161,42,44,25,0
193,78,135,21,0
90,191,63,1,1
22,3,115,35,0
152,32,107,51,0
203,36,73,65,0
227,61,102,71,0
51,165,4,6,1
55,10,20,89,0
98,104,98,32,1
219,216,37,19,0
85,9,88,3,0
117,78,153,21,0
118,181,100,99,0
136,102,17,8,1
143,61,103,71,0
171,3,135,35,0
153,216,31,19,1
104,136,32,17,1
153,191,31,1,1
216,102,19,8,1
136,159,20,51,1
90,91,69,55,1
108,27,123,116,1
6,117,96,161,1
144,143,127,102,1
126,6,108,96,1
6,143,96,102,1
117,190,161,59,1
134,227,182,114,0
13,80,55,11,0
58,49,86,42,0
60,191,17,1,0
102,9,6,4,0
104,216,37,12,0
120,51,148,8,0
142,32,75,48,0
171,126,131,118,0
185,156,155,95,0
190,153,67,35,0
226,227,60,116,0
27,211,101,77,0
24,128,207,153,1
192,1,170,139,1
17,157,158,167,1
180,150,107,57,0
54,10,26,66,0
69,191,65,1,0
120,80,148,11,0
130,55,134,27,0
136,91,20,43,0
162,216,22,12,0
146,1,170,139,0
193,117,135,160,0
128,95,153,145,1
5,147,205,5,0
10,55,66,27,0
19,70,73,23,0
37,133,91,151,1
53,187,123,45,0
67,77,175,2,0
76,69,97,65,0
107,196,149,30,0
130,31,134,53,0
155,197,25,15,0
161,9,49,4,0
169,207,33,58,0
178,164,207,72,0
190,227,67,116,0
167,220,108,153,0
2,197,45,14,0
5,169,200,31,0
51,20,10,6,0
65,207,88,49,0
122,170,126,15,0
130,54,142,32,0
66,153,93,36,0
31,54,64,32,0
67,13,182,47,0
92,213,148,82,0
98,180,105,109,1
161,44,41,5,0
178,212,207,26,0
196,77,22,3,0
207,147,49,9,0
106,216,70,6,0
20,44,5,4,0
164,186,69,65,0
220,217,151,55,0
225,167,177,105,1
63,191,119,1,0
91,28,34,11,1
20,104,5,44,0
35,84,198,171,0
92,217,148,55,0
96,98,162,103,0
120,65,158,99,0
127,167,160,105,0
196,165,25,14,0
198,156,141,92,1
150,136,79,24,0
189,201,204,124,1
64,211,199,86,1
189,226,204,72,1
66,193,93,130,1
226,193,72,130,1
116,112,121,105,1
112,106,105,65,1
16,106,110,65,1
144,78,125,24,0
138,155,96,54,1
138,196,96,26,1
155,164,59,77,1
143,129,120,40,1
190,153,54,41,0
32,227,58,105,1
138,164,96,77,1
66,78,95,24,1
94,196,49,26,1
133,73,145,85,1
129,227,40,105,1
142,153,74,41,1
227,153,105,41,1
185,106,149,72,0
5,138,198,107,0
12,60,53,24,1
93,69,44,65,0
101,186,56,54,0
126,227,115,100,0
163,14,127,93,1
190,28,64,9,0
202,116,147,121,0
225,127,186,150,1
5,96,199,154,1
134,133,176,152,0
201,34,122,125,0
57,82,160,134,0
120,19,150,83,0
114,163,173,140,1
208,163,156,140,1
129,87,59,51,1
103,182,81,30,1
128,163,153,140,0
217,156,53,82,0
36,161,50,55,1
69,121,52,104,1
217,156,53,82,0
2,169,70,32,1
10,3,33,25,1
91,101,30,78,1
196,20,25,12,0
49,104,34,47,1
54,13,36,40,0
76,213,103,67,1
169,3,32,25,1
25,80,67,12,1
136,165,20,4,1
62,191,68,1,1
178,2,207,66,0
191,147,1,15,1
216,49,7,28,1
12,147,62,15,1
36,51,56,18,1
191,42,1,14,1
91,60,33,26,1
102,49,9,28,1
197,70,6,17,1
12,191,62,1,1
51,136,18,20,1
102,216,9,7,1
104,44,46,8,1
91,197,33,6,1
153,9,44,5,1
70,77,17,2,1
28,77,3,2,0
147,9,15,5,1
28,147,3,15,0
73,171,93,109,0
133,211,133,87,0
183,192,180,178,0
55,207,26,32,0
77,9,1,2,0
98,162,91,52,1
104,216,44,6,0
193,190,115,69,0
66,3,112,24,0
67,69,183,55,0
80,169,13,27,0
165,2,11,70,0
178,121,208,103,0
212,186,22,45,0
14,31,73,72,0
90,42,117,12,1
112,16,111,107,0
155,102,53,14,0
167,162,92,52,0
6,32,75,58,0
27,181,86,59,0
61,206,38,42,0
203,78,87,36,0
19,212,89,24,0
138,13,105,39,0
27,61,91,61,0
31,51,46,19,0
53,101,85,64,0
106,112,69,124,0
115,94,99,34,0
130,155,155,76,0
156,49,76,15,0
207,54,38,28,0
9,28,2,6,1
66,129,132,59,0
126,3,98,20,0
211,203,79,125,0
19,186,89,40,0
121,187,103,53,0
122,191,127,8,0
5,101,203,64,0
107,54,127,28,0
130,102,155,13,0
156,216,76,7,0
10,70,52,9,0
55,165,27,11,0
67,93,179,54,0
69,169,65,26,0
92,9,164,2,0
104,28,48,6,1
178,197,208,10,0
182,2,34,45,0
213,217,73,58,0
129,66,59,132,0
147,136,5,17,0
155,65,68,88,0
207,28,46,6,0
76,164,117,44,0
80,67,18,187,0
98,112,81,120,1
182,55,46,32,0
61,181,38,41,0
96,198,157,151,0
117,32,118,71,0
122,212,126,19,0
138,120,119,155,0
143,226,97,78,0
203,87,52,55,0
14,155,126,68,0
13,28,29,6,0
42,216,13,8,0
52,90,112,93,1
80,182,18,46,0
93,170,50,30,0
151,62,168,82,0
187,44,36,3,0
191,77,10,1,0
112,156,120,83,1
156,167,83,88,1
185,202,161,165,0
127,202,156,165,1
180,167,97,88,0
185,127,158,155,0
127,220,155,138,0
220,127,138,155,0
217,98,74,103,1
106,98,93,114,1
27,32,106,64,1
129,190,49,52,1
16,213,110,80,1
37,94,112,33,1
98,104,114,54,1
32,73,64,62,1
225,153,176,43,1
78,181,37,35,1
167,16,92,110,1
226,206,50,22,1
104,213,54,80,1
181,3,35,18,1
190,78,52,37,1
98,213,114,80,1
91,219,72,87,0
63,78,118,37,0
192,24,174,209,0
58,52,107,110,0
96,36,156,49,0
153,211,41,74,0
16,44,104,3,0
70,28,8,6,0
106,198,101,152,0
128,200,133,141,0
120,13,123,23,0
138,196,122,45,0
78,181,24,36,1
107,94,138,35,0
142,216,89,9,0
7,151,208,185,0
27,143,106,86,0
76,77,126,1,0
112,44,125,3,1
156,3,96,18,1
202,36,142,49,0
101,20,26,4,0
122,207,136,56,0
162,219,59,72,1
200,198,141,152,0
82,57,171,165,1
117,125,121,150,1
183,227,189,123,1
183,134,189,185,1
190,27,59,104,0
226,144,60,114,1
78,125,26,150,1
190,126,59,97,0
27,143,104,86,1
114,1,178,135,0
226,126,60,97,1
17,185,169,162,0
62,91,84,76,1
156,198,101,121,0
5,63,204,50,0
32,36,66,49,1
66,226,99,68,0
70,20,9,2,0
69,65,78,91,0
76,212,139,35,1
1,198,151,121,1
35,185,178,154,0
58,21,116,155,0
95,156,141,101,0
116,112,135,125,0
128,167,178,97,0
200,106,139,103,0
5,53,204,87,0
107,207,133,57,0
115,147,82,6,0
130,31,145,62,0
10,165,84,7,0
69,93,78,42,0
126,227,95,119,0
18,11,132,151,0
19,191,80,10,0
44,219,4,72,1
121,197,96,11,0
143,171,81,94,0
170,13,26,20,0
60,25,31,89,1
35,1,178,151,0
102,165,13,7,1
114,116,175,135,0
194,151,150,151,0
225,163,165,137,1
28,44,5,4,1
136,60,23,31,1
201,211,127,71,0
56,34,207,134,0
25,162,89,61,1
28,161,5,85,1
91,90,80,79,1
85,52,105,104,1
90,103,79,76,1
159,136,62,40,1
103,136,76,40,1
116,98,130,85,0
201,119,140,94,1
204,48,198,206,0
204,4,198,200,0
31,155,68,69,0
147,94,12,23,0
56,203,205,79,0
80,69,44,92,0
82,90,158,87,0
165,70,6,24,0
204,177,199,196,0
219,91,50,81,0
45,211,190,71,0
49,28,39,5,1
144,181,111,38,0
171,78,78,27,0
41,61,171,49,0
53,20,86,2,0
115,54,90,20,0
117,3,128,19,0
2,165,25,6,0
1,104,130,58,1
17,106,173,91,0
35,198,180,121,0
92,167,151,94,0
114,112,174,127,0
120,170,150,32,0
127,180,169,93,0
163,217,125,76,0
196,13,36,13,0
200,12,158,61,0
225,16,175,112,1
171,73,78,63,0
27,66,118,103,0
134,108,168,131,0
183,34,184,113,0
2,182,32,63,0
9,60,1,31,0
16,217,123,74,0
24,128,173,176,0
25,216,67,20,0
114,127,179,171,1
198,104,123,55,1
219,161,69,61,0
3,87,19,55,0
32,129,76,62,1
120,196,156,45,0
138,170,132,26,0
186,19,18,98,0
189,152,203,120,1
5,20,205,3,0
14,102,105,17,0
54,207,15,37,0
64,27,202,111,0
101,53,47,114,0
107,147,142,14,0
10,2,91,32,0
55,70,28,22,0
67,169,85,13,0
182,165,63,4,0
65,197,87,12,0
122,186,142,18,0
178,187,196,46,0
212,191,24,6,0
24,92,173,153,0
62,85,94,82,1
88,118,147,95,0
115,107,103,142,0
130,51,157,16,0
147,54,14,15,0
162,42,50,9,0
220,202,149,145,0
190,6,73,97,0
119,142,105,80,1
6,190,97,73,0
73,41,65,175,0
193,211,84,75,0
206,142,36,80,0
193,226,128,71,0
128,92,166,145,0
144,87,118,53,0
155,93,46,33,0
156,150,92,159,0
163,225,137,179,0
185,104,152,50,0
203,211,88,68,0
6,190,98,75,0
133,206,104,41,0
152,36,105,51,0
167,207,85,18,0
13,197,10,11,0
17,12,180,60,0
24,167,180,85,0
35,104,183,50,0
44,9,7,3,0
91,136,95,24,0
122,165,146,4,0
127,213,171,67,0
170,51,23,19,0
171,119,96,113,0
185,198,152,132,0
219,60,83,21,0
225,217,179,71,1
66,171,114,96,0
189,201,203,135,1
193,126,128,97,1
171,201,96,135,1
56,193,207,128,1
146,192,192,194,1
17,128,182,160,1
24,1,188,150,1
24,17,188,182,1
69,94,44,36,1
6,36,105,57,1
128,146,157,196,1
227,226,108,67,1
211,226,62,67,1
227,129,108,63,1
171,142,91,76,0
66,6,118,105,1
152,206,103,40,1
61,106,58,86,0
206,129,40,63,1
98,198,91,123,1
41,201,127,125,0
25,44,72,8,0
42,9,5,2,0
56,118,204,101,0
37,136,87,22,0
147,70,15,24,0
165,31,7,70,0
7,166,204,170,0
14,107,112,125,1
34,144,129,133,0
108,88,103,147,0
5,138,201,156,1
63,129,76,73,0
120,67,163,93,1
13,207,10,20,0
65,182,88,50,0
80,94,39,38,0
95,208,160,113,0
122,2,142,35,0
126,87,104,63,0
144,34,133,129,0
152,181,108,48,0
219,42,75,5,0
62,162,97,46,1
73,133,88,109,1
85,10,89,110,1
171,181,87,43,0
197,20,14,2,0
218,188,181,192,1
77,186,5,32,0
169,212,19,22,1
122,153,146,67,0
188,68,192,183,1
218,150,181,161,1
62,10,97,110,1
164,147,27,17,0
114,95,174,163,0
128,225,174,178,0
183,3,180,32,0
2,212,42,19,1
56,206,204,47,0
133,36,121,58,0
213,106,70,80,1
13,147,10,14,0
27,211,87,72,0
68,218,186,185,1
90,162,74,48,1
171,143,103,97,0
201,61,136,45,0
45,32,162,73,0
103,219,46,77,1
117,66,155,125,0
134,78,142,37,0
187,207,57,18,0
213,198,70,101,1
185,220,149,133,1
12,80,59,40,0
17,200,181,164,0
31,55,69,38,1
191,76,6,137,0
216,219,9,77,1
2,197,42,15,1
44,49,3,23,1
160,150,193,147,0
183,125,180,108,1
28,162,7,48,1
207,51,18,27,1
20,102,2,12,1
6,117,123,155,1
13,93,10,20,1
134,126,142,107,1
170,186,29,24,1
6,134,123,142,1
126,117,107,155,1
162,44,48,3,1
136,42,16,5,1
144,27,135,87,0
169,2,22,42,1
54,207,30,18,1
117,226,155,79,1
212,164,19,27,1
44,42,3,5,1
149,127,183,173,0
196,20,35,2,1
51,165,27,8,1
197,164,15,27,1
9,42,1,5,1
93,20,20,2,1
164,165,27,8,1
70,165,17,8,0
24,95,192,152,0
106,167,79,80,1
155,19,50,70,0
20,191,2,8,0
25,162,110,33,0
60,28,17,9,0
102,70,10,7,0
104,213,49,74,0
147,80,26,52,0
62,136,137,14,0
90,49,101,21,0
193,73,141,96,0
155,77,50,4,0
178,14,200,136,0
76,13,118,22,0
101,102,76,10,0
5,115,203,110,0
53,20,86,2,0
98,180,113,61,1
103,90,71,101,0
167,217,80,55,0
202,104,120,49,0
213,12,74,57,0
188,149,186,162,0
35,92,173,142,0
120,2,182,40,0
133,37,96,103,1
138,182,161,50,0
161,44,36,4,0
93,197,20,16,0
115,67,95,111,0
122,196,145,41,0
163,16,125,126,0
10,169,112,32,0
21,91,166,82,0
188,149,186,162,0
2,191,40,11,0
69,51,84,14,0
170,49,38,18,0
226,153,92,64,0
5,197,203,16,0
65,80,130,48,0
67,165,111,7,0
79,20,205,2,1
115,93,95,20,0
147,70,24,8,0
9,161,1,36,0
219,28,60,4,0
192,114,194,175,1
114,123,175,196,1
211,226,72,94,0
80,19,42,77,0
140,114,202,175,1
161,162,37,23,0
91,159,86,63,0
119,206,76,38,1
130,187,178,52,0
169,164,34,15,0
178,77,201,2,0
2,101,47,79,0
120,102,183,13,0
122,147,130,20,0
130,94,178,21,0
162,28,23,3,0
127,220,164,136,1
163,202,117,129,0
185,96,162,179,1
194,90,150,73,1
119,181,85,33,1
142,69,57,94,1
35,180,172,48,1
21,49,163,17,1
62,91,138,75,1
94,42,21,4,1
206,181,36,33,1
3,206,39,36,1
21,91,163,75,1
23,37,186,120,0
88,32,68,53,1
227,206,103,36,1
32,61,53,35,1
61,36,35,62,1
167,14,84,89,0
178,138,203,162,0
35,95,173,132,0
202,180,127,57,0
213,104,68,51,0
216,28,9,2,0
76,182,126,52,0
206,36,37,32,0
68,150,181,112,0
122,70,135,6,0
14,77,89,3,0
130,186,182,25,0
178,54,203,42,0
36,87,32,70,1
60,44,22,7,0
70,191,6,10,0
147,102,21,15,0
165,196,8,45,0
126,125,100,120,0
136,51,16,18,1
142,147,53,32,0
151,25,100,73,0
93,170,33,63,0
35,96,174,175,0
65,20,98,7,0
67,197,80,9,0
79,53,206,91,1
115,165,122,8,0
193,125,158,97,0
82,23,164,185,0
107,55,100,51,0
121,186,104,21,0
153,190,38,65,0
226,143,99,106,0
69,212,108,37,0
101,2,55,66,0
115,65,122,98,0
12,28,48,1,0
24,128,166,156,0
36,44,32,5,1
62,60,106,24,1
127,116,155,135,0
160,188,153,180,0
185,9,157,2,0
190,226,65,99,0
200,163,137,126,0
208,16,143,133,0
36,42,32,4,1
12,77,48,3,1
170,165,63,8,0
150,165,95,8,1
170,136,63,17,0
134,6,150,141,1
143,227,106,115,1
165,42,8,4,1
183,143,194,106,1
143,125,106,97,1
27,226,121,99,1
144,117,94,140,1
42,77,4,3,1
190,201,65,139,0
117,227,140,115,1
82,18,163,181,0
91,49,72,26,1
226,227,92,101,1
56,66,185,136,0
27,190,138,64,0
88,87,85,66,0
134,6,153,141,0
118,133,150,81,0
136,103,16,76,1
143,125,97,89,0
133,118,81,150,0
3,119,48,83,0
5,167,129,78,1
78,32,50,47,0
127,198,166,80,0
42,161,7,40,0
152,203,116,113,1
202,98,130,102,0
54,77,40,2,0
19,196,71,19,0
63,22,116,91,0
80,20,38,9,0
93,165,56,6,0
115,197,131,4,0
10,55,72,46,0
3,226,48,96,0
35,220,176,134,0
60,162,32,15,0
120,191,190,11,0
123,95,183,97,0
133,152,86,116,1
146,200,169,151,0
161,216,40,17,0
10,164,83,6,0
14,54,92,58,0
44,161,10,39,0
178,155,204,73,0
120,101,187,82,0
133,45,98,141,1
207,94,27,22,0
5,165,144,3,0
19,147,77,29,0
31,70,38,8,0
53,80,70,47,0
79,65,206,84,1
87,206,65,31,0
2,102,66,17,0
101,191,82,11,0
138,13,156,57,0
212,51,24,18,0
60,9,35,4,0
128,156,154,112,0
161,219,39,68,0
180,78,53,52,0
82,159,157,49,0
23,18,181,160,0
94,54,21,46,1
151,58,108,163,0
92,16,142,125,0
185,116,173,100,0
104,28,44,2,1
190,181,74,32,0
167,54,97,46,0
170,9,65,4,0
130,65,182,80,0
164,136,6,16,0
207,2,33,71,0
9,153,4,41,1
24,156,190,110,0
35,106,170,113,0
92,116,142,100,0
169,147,45,20,0
185,16,173,125,0
68,65,175,80,0
218,65,188,80,0
114,163,184,118,1
204,188,206,148,1
218,149,185,156,0
204,149,206,156,1
167,120,102,187,0
68,149,178,156,1
34,211,138,74,1
112,180,189,63,0
156,213,101,73,1
112,156,189,101,0
225,16,120,115,1
180,156,63,101,1
55,196,12,18,1
96,94,162,22,0
106,69,107,66,1
96,94,162,22,0
87,193,65,136,1
211,144,73,111,1
119,153,89,51,1
133,87,100,66,1
63,153,141,51,1
171,119,116,89,1
226,193,72,124,1
193,153,124,51,1
98,167,83,101,0
114,35,183,171,0
123,134,186,158,0
130,122,185,83,0
14,19,127,93,0
70,44,9,13,0
80,197,45,8,0
93,107,50,136,0
102,9,14,4,1
164,153,6,52,0
170,28,63,2,0
182,142,34,42,1
101,169,94,36,0
196,42,19,10,0
226,190,77,76,0
112,36,173,51,0
202,186,129,29,0
2,155,58,57,0
165,147,3,21,1
10,121,91,147,0
77,28,1,2,0
122,13,83,28,0
136,51,17,15,1
140,134,189,158,0
170,70,63,9,0
187,19,62,93,0
227,27,110,148,0
3,180,62,70,1
36,32,50,54,1
126,134,119,161,1
6,27,138,142,1
45,143,142,106,1
104,78,60,50,0
45,125,142,114,1
54,12,45,40,1
130,76,185,95,1
94,155,22,48,0
2,212,56,30,1
180,162,67,11,1
51,28,18,2,1
190,125,72,114,0
182,42,35,9,1
186,142,29,42,1
117,227,150,113,1
95,150,97,120,0
125,117,106,147,1
226,227,76,118,1
93,12,51,36,0
65,142,94,41,0
115,14,129,105,0
