home_team, away_team, home_team_fifa_rank, away_team_fifa_rank, neutral_location
44,206,5,45,1
54,155,31,60,0
95,17,154,164,0
107,121,128,102,1
129,181,59,66,1
133,152,159,104,0
142,73,74,87,0
143,6,118,95,0
144,201,124,116,0
167,16,99,106,0
169,9,33,3,0
197,51,6,16,0
217,213,57,58,0
11,84,162,173,0
225,41,180,169,1
163,127,143,142,0
77,164,2,72,0
147,60,15,28,0
34,27,125,91,0
119,171,62,131,1
163,1,140,128,1
32,181,61,63,0
69,54,52,36,0
93,55,45,23,0
31,37,73,110,1
1,114,128,173,1
202,112,143,108,0
12,190,59,65,0
138,37,99,110,1
128,1,153,128,0
13,94,40,58,0
45,108,184,106,0
150,190,111,65,0
44,181,5,63,1
155,170,55,18,0
165,80,3,10,0
70,161,16,55,0
77,36,2,50,0
227,201,98,122,0
80,153,10,44,1
102,122,9,112,0
103,61,81,24,1
28,136,3,20,0
104,80,46,12,1
77,78,2,37,1
60,70,26,17,1
3,170,22,19,1
126,143,122,118,0
167,96,100,157,0
108,34,108,128,0
211,126,86,122,0
201,143,106,114,0
84,123,174,204,0
88,27,136,99,0
108,117,95,131,0
6,27,79,99,0
14,217,73,51,0
155,213,53,65,0
89,57,153,168,1
121,213,103,65,1
142,167,81,92,0
78,211,36,81,0
136,42,17,12,1
226,143,84,107,0
49,159,15,63,1
161,213,47,65,1
166,82,155,142,0
182,70,31,10,0
13,196,40,29,0
122,19,109,88,0
96,225,153,184,0
104,219,44,29,0
107,115,131,100,0
185,92,152,161,0
117,73,105,102,0
143,152,107,118,0
190,153,69,33,0
196,170,32,23,0
117,6,115,101,0
180,216,82,7,0
181,206,36,31,0
213,12,73,84,0
217,16,58,104,1
225,98,184,90,1
2,55,45,27,0
10,182,52,34,0
36,184,42,75,0
69,80,65,14,0
87,78,48,33,1
152,226,107,88,0
169,93,26,54,0
170,138,23,105,0
106,112,69,124,0
115,207,99,38,0
16,98,104,90,0
123,185,186,149,0
180,116,82,121,0
32,73,48,83,0
17,192,176,174,0
112,225,120,178,1
180,167,97,88,0
216,49,8,16,0
225,16,178,104,1
27,206,102,31,0
70,2,7,48,0
213,156,79,83,1
6,73,87,67,0
178,65,208,88,0
31,130,59,157,0
102,51,11,14,0
225,167,178,88,1
98,156,81,83,1
213,112,79,120,1
159,37,56,122,0
212,121,19,92,0
16,167,104,88,1
32,6,71,87,0
66,126,111,109,0
84,92,162,163,1
152,143,121,97,0
153,190,42,57,0
220,96,136,157,0
163,202,128,144,0
98,112,103,124,1
217,98,74,103,1
167,156,95,93,1
36,190,42,52,1
206,3,22,18,0
37,94,112,33,1
129,36,49,42,1
63,32,118,64,0
225,69,176,70,1
190,181,52,35,1
36,87,42,39,1
87,129,39,49,1
107,138,139,121,1
123,35,187,181,0
146,95,180,173,0
157,225,170,175,1
77,12,1,65,0
134,34,190,126,0
31,102,71,10,0
54,115,16,95,0
134,203,190,75,0
147,207,5,56,0
93,80,46,27,0
190,153,55,41,0
201,126,100,91,0
19,73,98,54,1
65,94,87,35,0
78,129,24,51,1
170,107,33,138,0
185,84,153,167,0
212,115,31,95,0
107,32,134,66,0
117,190,121,59,0
117,190,121,59,0
144,183,114,189,1
116,198,144,125,0
16,156,108,97,0
106,116,103,144,0
17,1,169,135,0
35,114,179,178,0
159,60,53,34,0
106,112,103,125,1
202,16,129,106,0
127,92,162,164,0
161,91,85,75,0
171,108,94,123,0
155,196,64,39,0
122,138,131,124,0
51,102,18,13,0
136,25,23,89,1
155,14,64,115,0
9,161,3,85,1
226,88,68,155,0
63,22,50,110,0
120,138,129,124,0
42,136,19,23,0
142,206,92,29,0
17,200,166,139,0
104,185,52,154,0
164,80,32,25,0
216,161,8,85,1
44,162,4,61,1
117,27,122,111,0
136,49,23,14,1
91,136,75,23,1
159,90,54,76,1
49,103,14,65,1
62,37,89,109,1
91,159,80,62,1
49,62,41,88,1
85,136,105,40,1
37,49,103,41,0
127,17,168,170,0
152,32,102,71,0
95,146,156,184,0
14,51,110,14,0
207,115,46,90,0
55,2,22,25,0
93,169,37,7,0
183,66,192,103,0
201,153,140,53,0
94,107,23,145,0
125,6,121,88,0
130,14,160,110,0
10,55,83,22,0
169,80,7,44,0
84,156,146,100,0
136,9,26,1,1
186,212,15,29,0
202,98,137,82,0
219,159,50,59,0
226,73,74,63,0
45,117,193,140,0
118,88,95,147,0
169,69,13,64,0
220,98,149,85,0
187,121,46,116,0
206,73,36,65,0
94,115,23,103,0
108,134,131,168,0
142,87,80,55,0
112,116,128,140,0
117,45,140,193,0
161,9,61,1,0
133,129,89,62,0
32,153,76,52,0
117,227,140,109,0
143,226,107,71,0
203,152,79,120,0
144,226,118,71,1
218,68,201,190,0
42,44,5,7,0
9,28,3,8,0
45,78,177,30,0
125,181,118,39,0
201,3,135,26,0
2,76,36,111,0
36,152,51,105,0
55,196,35,45,0
102,169,13,14,0
187,212,64,28,0
207,80,18,37,0
108,34,125,107,1
66,201,114,135,0
66,201,114,135,0
171,108,96,125,1
66,211,120,63,0
171,193,101,134,1
66,193,120,134,0
171,36,101,59,0
196,65,35,93,1
211,36,62,57,0
17,146,179,196,0
73,142,77,76,1
206,87,40,49,1
129,211,63,62,1
36,66,57,118,1
152,87,103,49,1
206,153,40,66,1
211,227,62,108,1
226,129,67,63,1
226,87,67,49,1
60,161,13,43,0
65,155,88,51,0
98,202,91,118,1
102,191,14,3,0
130,138,161,156,0
162,219,42,75,0
10,19,116,64,0
28,216,6,11,0
62,91,99,89,0
87,126,63,104,0
90,159,64,55,0
103,49,52,33,0
153,61,62,53,0
186,115,26,98,0
36,190,61,70,0
93,51,19,18,0
143,78,100,41,0
169,191,16,3,0
66,3,120,37,0
76,107,122,125,0
127,123,166,195,0
161,28,43,6,0
190,36,70,61,0
196,54,34,25,0
203,206,101,47,0
211,32,67,86,0
213,180,64,60,0
14,5,133,202,1
108,201,116,129,0
114,146,176,180,0
160,149,198,191,0
196,187,36,61,0
108,193,116,128,0
20,69,2,61,0
82,166,157,152,0
14,37,138,93,1
119,142,122,62,1
28,60,7,13,1
49,161,23,44,1
65,115,94,104,0
118,203,123,95,0
170,182,29,54,1
164,121,27,127,0
60,162,13,48,1
125,227,108,115,1
136,219,16,77,1
165,94,8,34,1
169,197,22,15,1
77,164,4,27,1
54,51,30,27,1
94,93,34,20,1
165,13,8,10,1
70,197,17,15,0
93,165,20,8,1
68,127,186,173,0
123,140,196,203,1
200,198,144,105,0
61,87,43,66,0
211,108,65,88,0
2,142,37,53,0
65,130,117,176,0
116,106,149,79,0
207,170,19,38,0
190,133,64,104,0
6,125,132,129,0
78,171,35,121,0
16,106,126,79,0
107,164,96,16,0
121,187,125,59,0
226,108,91,88,0
51,207,15,19,0
212,94,30,23,0
17,24,183,192,0
19,70,70,7,0
67,93,135,19,0
136,91,14,84,0
196,147,40,26,0
219,9,46,1,0
27,6,97,134,0
102,191,13,11,0
162,9,25,1,0
180,12,52,45,0
207,212,21,29,0
78,211,43,65,0
156,106,110,86,0
185,127,155,158,0
32,190,67,62,0
73,142,108,58,0
3,36,35,59,0
96,220,181,141,0
19,122,57,145,0
12,104,45,56,0
25,60,75,19,0
44,216,4,9,0
54,14,33,133,0
107,169,83,32,0
114,128,176,165,0
116,63,143,81,0
127,1,158,149,0
156,16,110,126,0
190,78,62,43,0
106,98,104,113,0
147,20,20,4,0
192,123,194,196,1
44,42,5,6,0
203,45,93,143,1
36,226,59,94,0
76,138,122,173,0
129,73,58,110,0
146,114,186,175,1
164,187,15,52,0
13,186,30,26,0
54,55,40,50,0
73,45,110,143,1
102,77,13,2,0
106,116,104,149,0
143,190,95,62,0
149,150,166,116,0
159,136,63,17,0
202,12,146,40,0
206,133,38,115,0
163,185,124,171,0
163,96,124,179,0
220,96,129,179,0
36,227,65,102,0
32,36,53,62,1
73,88,108,68,0
3,227,39,103,1
129,61,64,35,1
167,138,85,164,0
73,32,108,53,0
73,36,108,62,0
181,3,33,39,1
217,76,61,121,1
211,129,73,64,1
181,36,33,62,1
163,127,124,161,0
16,200,127,133,0
98,12,122,55,1
108,211,88,74,0
153,181,41,28,1
219,162,59,18,0
87,73,70,87,1
119,203,92,101,1
5,67,200,82,0
20,80,5,46,0
53,65,114,119,0
169,55,39,48,0
227,226,109,90,0
1,220,156,136,1
13,69,34,99,0
16,185,127,163,0
91,49,65,19,0
134,45,146,142,0
170,20,60,5,0
190,6,62,147,0
183,134,196,160,0
32,22,35,83,0
22,32,83,35,0
68,188,181,180,0
78,22,45,83,0
62,91,107,68,1
156,198,118,77,0
66,211,125,71,0
73,226,86,99,0
181,211,27,71,0
55,77,51,3,0
101,138,55,161,0
68,149,181,162,0
69,120,108,186,0
92,106,148,109,0
104,198,45,77,0
191,44,10,5,0
49,159,19,59,0
60,219,24,58,1
170,42,63,4,0
155,54,87,44,0
201,117,139,140,0
138,76,161,122,0
96,166,175,133,0
98,104,120,45,1
146,225,169,124,0
155,196,87,34,0
159,91,59,69,0
202,213,127,75,0
220,106,131,109,0
165,136,8,17,1
36,12,32,48,1
77,42,3,4,1
42,12,4,48,1
6,201,141,139,1
126,134,117,150,1
227,125,115,97,1
126,6,117,141,1
201,134,139,150,1
49,37,26,100,1
136,103,16,76,1
37,91,100,72,1
201,171,114,127,0
184,181,83,27,0
103,62,76,103,1
125,143,89,97,0
203,22,109,93,0
171,201,127,114,0
34,193,121,164,0
22,203,93,109,0
226,66,92,136,0
32,78,47,50,0
61,142,25,60,0
119,3,83,48,1
98,198,102,80,1
16,106,124,108,0
80,65,38,98,0
108,133,82,86,1
185,92,171,146,0
216,9,17,3,0
219,44,69,8,0
96,68,175,181,0
143,108,104,82,0
181,32,31,47,0
70,122,10,136,0
36,153,35,38,0
9,219,3,69,0
13,76,37,112,0
32,181,47,31,0
44,28,8,1,0
49,136,21,14,0
127,92,166,146,0
129,142,65,60,0
163,225,127,146,0
185,208,171,141,0
188,150,155,123,0
9,162,4,12,0
25,28,46,2,0
130,121,191,120,0
198,12,75,50,1
219,216,68,16,0
51,69,18,87,0
49,91,21,74,0
67,115,93,148,0
201,126,125,116,0
211,78,71,52,0
55,169,26,41,0
107,10,126,83,0
69,207,87,27,0
1,106,158,110,1
104,90,40,48,0
122,31,101,38,0
162,44,12,10,0
225,163,128,123,1
20,136,5,16,0
91,12,69,43,0
164,216,6,17,0
45,125,127,103,1
73,129,92,72,0
126,117,117,146,0
150,162,122,10,0
206,119,28,87,0
226,36,77,42,0
22,201,79,136,0
78,61,52,30,0
80,51,47,18,0
76,19,107,91,0
98,198,80,77,0
102,196,15,25,0
73,27,92,147,0
77,70,1,7,0
146,163,176,116,0
167,94,97,21,0
170,191,65,8,0
200,225,123,112,0
220,1,121,154,0
149,65,156,84,0
119,201,77,142,1
211,34,74,138,1
108,119,111,77,0
188,68,148,178,1
171,119,120,77,1
218,68,185,178,0
66,211,145,74,1
149,188,156,148,1
16,112,115,188,0
16,98,115,79,1
106,119,107,88,0
213,180,73,63,1
112,213,189,73,0
167,16,102,115,1
98,213,79,73,1
156,213,101,73,1
65,196,89,18,1
153,171,51,113,1
6,32,141,44,1
142,193,39,124,0
144,226,111,72,1
32,36,44,45,1
14,138,118,166,1
119,193,89,124,1
125,203,109,128,1
67,115,97,131,1
127,140,178,189,0
77,191,1,6,0
104,129,55,67,1
181,217,27,72,1
212,180,35,69,1
10,65,91,86,0
45,108,132,105,1
167,198,101,74,1
18,23,152,184,0
151,52,116,182,0
12,44,37,13,1
55,42,12,10,0
98,198,83,74,0
106,220,117,113,0
114,17,183,197,0
211,126,78,123,0
112,61,160,46,0
45,183,142,194,1
165,206,4,14,0
10,130,98,185,1
125,183,114,194,1
126,27,119,142,1
212,142,30,42,1
122,181,83,28,0
186,147,29,19,0
207,206,37,14,1
44,61,16,46,1
6,126,138,119,1
196,55,23,12,0
20,165,3,4,0
191,197,8,6,0
18,21,158,169,0
102,147,20,19,0
10,138,98,173,1
170,207,66,37,0
121,115,133,139,0
19,93,79,49,0
94,78,22,47,0
164,42,8,9,0
196,162,24,11,0
165,191,4,10,1
9,94,5,22,1
28,197,2,6,1
55,12,12,36,1
104,181,61,27,1
191,142,10,41,1
55,70,12,7,1
197,49,6,23,1
118,184,151,113,0
5,213,130,77,1
18,103,160,54,0
18,52,160,181,0
66,34,151,148,0
68,188,165,143,0
77,70,15,1,0
115,5,129,130,0
16,163,113,115,0
165,51,7,4,0
217,198,95,73,0
140,84,186,190,0
57,194,177,153,1
102,164,21,18,0
185,134,169,155,0
128,192,150,200,1
45,36,149,47,0
73,34,86,148,0
190,119,74,101,0
144,226,117,76,0
211,201,82,140,0
116,156,79,84,1
182,169,36,28,0
5,107,130,116,0
130,14,184,105,0
112,98,159,89,0
180,25,70,59,0
138,19,175,78,0
44,9,14,11,1
106,156,110,84,0
2,106,57,110,0
102,212,20,29,0
66,108,149,107,0
170,196,46,15,0
70,94,1,36,0
91,213,62,77,1
115,107,131,118,0
156,163,85,114,1
169,182,27,35,0
14,130,108,183,0
65,93,98,49,0
19,138,80,173,0
180,98,71,89,0
187,53,61,86,0
20,147,1,17,0
96,92,164,143,0
156,60,85,58,1
196,186,15,26,0
126,36,125,50,0
34,129,148,63,0
183,190,189,73,0
5,76,133,92,0
107,115,117,132,0
217,116,94,82,1
187,155,62,48,0
53,31,86,45,0
104,219,50,29,0
156,198,84,74,0
213,25,81,59,0
102,165,19,7,0
218,149,162,155,0
144,88,109,119,0
138,122,171,84,0
77,147,14,15,0
31,187,45,62,0
5,115,133,132,0
120,10,182,101,0
94,167,36,96,1
165,164,7,21,0
130,67,183,95,0
98,25,89,59,0
106,180,112,72,0
153,211,44,79,0
190,161,73,31,0
207,212,38,27,0
163,202,116,121,0
96,163,160,116,0
127,202,167,118,0
202,127,118,167,0
127,220,167,100,0
95,156,97,82,1
213,16,79,113,0
94,196,37,14,1
213,202,79,118,0
65,94,96,37,1
25,151,60,128,0
77,182,16,31,0
112,146,158,161,0
101,187,92,63,0
165,212,6,30,0
28,159,3,76,1
152,61,109,57,0
14,121,108,132,0
165,182,6,31,0
91,60,63,58,1
213,198,67,83,0
197,55,8,10,0
155,196,48,14,0
183,143,190,117,1
143,126,117,128,1
114,192,184,202,0
219,60,29,59,1
122,125,86,107,0
207,217,39,85,0
161,91,36,61,0
200,1,120,149,0
121,122,132,86,0
155,169,50,25,0
153,227,42,110,0
208,211,136,79,1
218,68,166,165,0
3,34,70,136,1
17,114,188,184,0
36,129,51,62,1
219,162,33,21,1
78,190,50,72,1
201,227,131,109,1
161,167,36,55,1
28,219,3,33,0
9,161,11,36,1
216,104,8,28,1
62,103,69,54,1
87,125,71,108,1
206,6,25,123,1
60,104,60,28,1
78,22,50,88,1
211,227,80,109,1
206,129,25,62,1
133,6,103,123,1
36,78,51,50,1
22,88,88,118,1
133,206,103,25,1
22,36,88,51,1
95,198,101,85,0
68,188,167,140,1
160,68,171,167,1
63,118,141,153,0
27,226,147,81,0
41,63,175,139,0
201,108,137,107,0
22,203,82,128,0
108,201,107,137,0
144,45,121,146,0
58,85,155,144,0
34,201,148,137,0
66,117,150,144,0
9,42,10,14,1
180,129,68,59,0
35,92,170,139,0
16,98,109,77,0
185,225,162,142,0
202,220,115,97,0
28,44,2,8,1
142,32,41,61,0
53,107,93,112,0
45,203,146,128,0
27,126,147,126,0
108,211,107,80,0
76,55,94,13,0
196,155,18,50,0
80,120,54,182,0
117,66,144,150,0
98,217,77,84,1
14,51,109,7,0
164,13,20,27,0
44,219,8,26,1
212,153,25,33,0
225,180,142,68,1
167,95,62,103,0
193,41,129,175,0
3,142,38,39,0
133,129,105,57,0
27,118,148,152,0
106,185,98,157,0
77,9,16,10,0
19,65,82,102,0
28,181,3,20,1
152,226,107,81,0
90,49,86,43,0
106,112,98,156,0
142,119,39,102,0
155,191,47,7,0
120,10,182,96,0
44,42,9,17,1
206,36,29,53,0
22,226,83,81,0
28,153,3,34,1
63,203,134,124,0
117,126,137,124,0
186,161,29,40,0
70,207,2,36,0
171,201,130,135,0
196,191,18,7,0
169,155,31,47,0
23,85,167,133,0
112,208,156,131,0
133,119,105,102,0
162,216,19,6,0
58,141,155,187,0
95,17,104,187,0
171,66,130,151,0
117,227,137,118,0
32,78,61,51,0
151,52,137,179,0
32,211,60,79,0
184,117,117,138,0
129,87,59,78,0
61,108,49,108,0
207,94,32,40,0
2,5,65,136,0
35,140,172,186,0
92,16,145,101,0
1,95,149,106,1
142,133,42,105,0
227,27,117,146,0
182,212,33,22,0
49,90,47,88,0
45,61,142,49,0
108,203,108,124,0
103,89,45,174,0
9,216,9,5,1
180,161,69,41,0
98,16,74,101,1
220,202,97,109,0
156,16,84,101,1
225,98,144,70,1
98,16,70,100,1
77,191,15,8,0
187,80,64,54,0
115,5,137,135,0
197,77,12,15,0
182,207,29,29,0
130,115,184,137,0
101,186,93,32,0
151,85,151,130,0
77,207,14,32,0
165,191,5,7,0
190,144,71,117,0
161,162,40,22,0
104,36,28,53,1
67,115,107,137,0
5,130,137,186,0
91,151,62,151,0
164,102,19,12,0
70,165,2,5,0
170,207,32,32,0
10,76,101,89,1
107,2,118,66,0
121,19,131,87,0
126,227,123,111,0
203,193,126,128,1
77,197,14,15,0
14,53,112,98,1
120,178,180,210,0
136,3,11,35,1
153,206,29,26,1
42,44,17,10,0
102,147,12,13,0
170,93,32,52,0
207,182,32,31,0
65,10,108,101,0
121,2,131,66,0
66,193,146,128,0
147,191,15,6,0
187,14,62,114,0
207,51,33,9,0
106,98,97,70,1
138,170,175,34,0
9,161,8,35,0
49,167,50,57,1
197,191,16,6,0
115,67,142,107,0
178,79,210,195,0
93,182,47,30,0
122,14,95,114,0
130,67,180,107,0
79,120,195,181,0
17,146,187,170,0
161,25,35,79,0
13,155,25,43,0
76,65,86,109,0
80,187,54,62,0
213,98,74,69,0
58,182,159,30,0
159,182,78,30,0
156,106,81,95,1
19,91,88,64,0
70,212,2,24,0
53,186,100,34,0
211,32,83,58,0
95,156,104,81,1
191,80,6,53,0
138,67,177,107,0
93,164,40,19,0
190,78,71,52,0
45,203,130,128,0
108,61,104,49,0
226,3,90,31,0
133,142,101,33,0
146,17,171,186,0
182,165,30,5,0
54,20,42,1,0
186,130,34,176,0
117,184,143,116,0
141,62,183,70,1
212,69,24,55,0
112,116,148,92,1
207,115,32,136,0
36,171,50,133,0
125,152,94,113,0
80,76,53,89,0
212,107,24,122,0
212,16,24,99,0
98,200,68,121,0
185,1,159,149,1
202,200,106,121,1
106,220,95,92,1
207,87,29,72,0
51,10,14,90,0
164,170,21,38,0
186,31,36,71,1
77,55,12,10,1
20,80,1,51,0
17,1,184,149,1
202,96,106,173,1
216,161,9,35,0
9,42,8,19,0
191,165,6,5,0
58,18,156,162,0
13,186,23,36,0
5,79,158,195,0
182,103,25,45,1
22,226,82,87,0
36,153,55,32,1
164,94,21,52,0
23,39,168,194,1
18,57,162,188,1
44,9,15,8,0
219,216,30,9,0
42,25,19,81,0
112,106,148,95,0
136,91,11,67,1
191,196,6,18,0
9,42,8,19,1
163,128,125,155,1
95,1,105,149,1
44,219,15,30,1
51,54,14,40,1
191,164,6,21,0
93,70,37,2,0
219,60,30,53,1
216,42,9,19,1
77,93,12,37,0
165,70,5,2,1
60,162,53,27,1
28,60,3,53,0
62,85,69,127,1
143,227,117,107,1
126,227,115,107,1
126,144,115,111,1
167,159,58,78,1
190,226,75,87,0
62,49,64,44,1
66,184,137,106,0
88,87,109,76,1
107,212,124,25,0
155,147,43,12,0
187,186,66,38,0
170,51,41,18,0
146,95,168,105,0
108,211,104,84,0
213,116,68,98,0
102,31,5,75,0
25,44,82,15,0
162,216,22,13,0
37,91,59,63,0
159,49,74,44,0
227,190,108,73,0
212,70,25,3,0
171,108,127,104,0
73,61,85,46,0
197,102,14,5,0
60,42,55,20,0
161,44,33,15,0
62,91,64,63,0
211,129,84,60,0
122,167,96,42,0
32,3,62,30,1
198,213,80,68,1
54,212,31,25,0
85,151,125,143,0
10,120,88,189,0
49,103,44,50,0
159,136,74,9,0
17,95,189,107,1
193,87,127,76,1
98,116,72,97,1
91,49,63,44,0
136,37,9,51,0
161,9,35,6,0
216,44,12,16,0
95,192,107,205,1
207,155,41,39,0
94,10,60,89,0
87,193,76,127,1
103,37,59,51,0
226,63,85,131,0
133,206,104,25,0
44,28,16,2,0
53,130,103,171,0
51,186,17,38,0
213,98,69,72,0
17,146,189,168,1
44,60,16,52,0
192,128,204,156,0
17,183,187,199,1
212,31,26,70,0
211,108,82,104,0
66,78,137,52,1
203,181,134,20,0
98,198,72,85,1
12,180,34,49,0
186,187,40,64,0
169,94,41,62,0
32,152,61,121,1
6,61,129,44,0
87,88,79,109,0
62,103,65,59,0
102,197,4,14,0
155,115,37,136,0
14,167,119,46,0
227,66,118,137,0
125,201,99,130,0
121,112,135,142,0
88,193,109,123,1
128,183,156,199,1
3,32,30,61,0
133,63,102,126,0
119,6,112,129,0
44,161,16,38,0
9,28,6,2,0
98,156,75,78,1
16,98,90,75,1
62,60,69,46,1
3,61,32,45,1
136,42,14,24,1
133,32,103,60,1
193,227,125,121,1
133,73,103,89,1
193,88,125,106,1
3,184,29,108,1
94,211,62,82,1
181,87,20,81,1
73,78,89,52,1
162,159,22,63,0
32,66,60,137,1
126,181,129,20,1
73,142,89,28,1
60,28,46,2,0
136,49,14,49,0
151,21,143,170,0
116,98,95,75,0
156,12,79,35,0
162,60,22,46,0
134,183,176,196,0
79,82,203,169,0
143,152,117,114,1
183,117,196,146,1
103,62,62,70,0
159,91,63,78,0
65,53,106,105,0
78,153,61,32,0
115,112,135,143,1
190,87,68,81,1
51,187,15,64,1
69,94,57,60,1
79,67,203,124,0
153,78,32,61,0
206,129,36,48,0
198,98,91,74,1
104,220,23,98,0
60,9,44,4,0
2,76,65,86,0
6,63,127,99,1
17,140,186,184,0
101,169,77,47,0
147,77,10,11,0
167,187,52,64,0
201,193,132,133,0
203,22,126,83,1
136,85,9,118,1
66,117,140,145,0
66,117,140,145,0
96,17,159,188,0
112,185,146,158,1
143,171,119,136,1
7,57,210,184,0
191,165,7,8,0
101,94,76,63,0
144,34,112,139,1
152,201,116,130,1
194,103,141,64,0
23,90,167,90,0
102,77,6,12,0
125,6,102,126,0
27,206,148,35,0
57,7,184,210,1
54,191,33,7,0
136,60,9,46,1
51,70,16,3,0
94,2,63,66,0
19,14,93,129,1
5,138,153,180,0
82,62,170,74,0
163,225,133,151,1
211,152,86,116,0
73,133,81,113,0
155,187,41,65,0
79,31,203,73,0
150,156,101,75,1
58,85,155,118,0
13,70,34,3,0
19,107,93,125,1
93,77,40,12,0
147,164,10,26,0
187,182,65,25,0
76,31,85,73,0
184,88,108,115,1
94,101,63,76,0
2,65,66,110,0
1,35,150,171,1
103,136,64,9,0
122,67,94,124,0
